game_date,inning,outs_when_up,pitch_number,pitch_name,p_throws,description,events,launch_speed,launch_angle,hit_distance_sc,launch_speed_angle,zone,release_speed,release_spin_rate
2024-05-31,1,0,2,Sinker,R,hit_into_play,field_out,88.6,56,204,3,5,89.9,1805
2024-05-31,1,0,1,Sinker,R,ball,,NA,NA,NA,NA,13,89.5,2002
2024-05-29,5,0,4,Slider,L,hit_into_play,field_out,91.8,38,328,3,5,83.8,2199
2024-05-29,5,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,93.3,2096
2024-05-29,5,0,2,Changeup,L,called_strike,,NA,NA,NA,NA,2,84,1227
2024-05-29,5,0,1,Sinker,L,ball,,NA,NA,NA,NA,12,90.8,1963
2024-05-29,3,0,1,Sinker,L,hit_into_play,field_out,94.6,24,326,5,5,90.9,2106
2024-05-29,7,1,7,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,11,95.5,2227
2024-05-29,7,1,6,4-Seam Fastball,R,foul,,69.2,47,204,NA,8,96,2342
2024-05-29,7,1,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.2,2396
2024-05-29,7,1,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,96,2357
2024-05-29,7,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,12,96,2304
2024-05-29,7,1,2,Changeup,R,ball,,NA,NA,NA,NA,14,90.3,1466
2024-05-29,7,1,1,Changeup,R,called_strike,,NA,NA,NA,NA,8,89.3,1343
2024-05-29,8,1,5,Sinker,R,hit_into_play,field_out,93.9,39,331,3,1,96.3,2086
2024-05-29,8,1,4,Sinker,R,called_strike,,NA,NA,NA,NA,5,96.3,1918
2024-05-29,8,1,3,Slider,R,ball,,NA,NA,NA,NA,14,87.1,2405
2024-05-29,8,1,2,Sinker,R,ball,,NA,NA,NA,NA,11,96.5,1869
2024-05-29,8,1,1,Sinker,R,ball,,NA,NA,NA,NA,11,97.5,1852
2024-05-29,1,0,3,4-Seam Fastball,L,hit_into_play,field_out,100.6,51,294,3,5,93.6,2218
2024-05-29,1,0,2,Sinker,L,foul,,80.4,29,226,NA,2,93.3,2190
2024-05-29,1,0,1,Sinker,L,ball,,NA,NA,NA,NA,14,92.5,2150
2024-05-28,5,2,4,4-Seam Fastball,R,swinging_strike,strikeout,NA,NA,NA,NA,2,96.7,2218
2024-05-28,5,2,3,Changeup,R,swinging_strike,,NA,NA,NA,NA,11,85.3,1371
2024-05-28,5,2,2,Slider,R,ball,,NA,NA,NA,NA,12,88,1888
2024-05-28,5,2,1,4-Seam Fastball,R,foul,,80.3,10,128,NA,5,93.7,2151
2024-05-28,5,1,2,Curveball,L,hit_into_play,single,96.8,-4,28,2,5,78,2174
2024-05-28,5,1,1,Curveball,L,ball,,NA,NA,NA,NA,14,77.7,2297
2024-05-28,2,2,6,Sinker,L,hit_into_play,field_out,74.2,60,183,3,11,91.3,1992
2024-05-28,3,1,3,Slider,R,hit_into_play,single,78,21,246,4,6,86.3,2329
2024-05-28,2,2,5,Changeup,L,blocked_ball,,NA,NA,NA,NA,14,86.6,1255
2024-05-28,2,2,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,89.5,1936
2024-05-28,3,1,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,97.6,2390
2024-05-28,2,2,3,Curveball,L,called_strike,,NA,NA,NA,NA,2,77.2,2083
2024-05-28,3,1,1,Cutter,R,ball,,NA,NA,NA,NA,14,89.7,2252
2024-05-28,2,2,2,Changeup,L,blocked_ball,,NA,NA,NA,NA,14,86.3,1416
2024-05-28,2,2,1,Curveball,L,called_strike,,NA,NA,NA,NA,9,77.8,2251
2024-05-28,8,1,4,Split-Finger,R,hit_into_play,fielders_choice,109.4,-15,5,2,13,87.5,1638
2024-05-28,8,1,3,Sweeper,R,blocked_ball,,NA,NA,NA,NA,14,85,2876
2024-05-28,9,1,4,Curveball,L,hit_into_play,grounded_into_double_play,94.9,7,134,4,8,85.8,2176
2024-05-28,8,1,2,Split-Finger,R,foul,,61.5,57,151,NA,13,86.5,1509
2024-05-28,8,1,1,Sinker,R,foul,,86.3,39,263,NA,2,95,2178
2024-05-28,9,1,3,Sinker,L,called_strike,,NA,NA,NA,NA,5,93.7,2205
2024-05-28,7,1,4,4-Seam Fastball,R,hit_into_play,single,91.3,10,161,4,3,96.7,2646
2024-05-28,9,1,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,96.4,2393
2024-05-28,9,1,1,Curveball,L,called_strike,,NA,NA,NA,NA,4,85.5,2177
2024-05-28,7,1,3,Slider,R,ball,,NA,NA,NA,NA,14,89.1,2811
2024-05-28,7,1,2,4-Seam Fastball,R,foul,,80.3,57,210,NA,2,96.4,2696
2024-05-28,1,0,6,4-Seam Fastball,R,hit_into_play,field_out,98.4,-13,11,2,5,96.2,2266
2024-05-28,7,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.7,2407
2024-05-28,1,0,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.1,2324
2024-05-28,1,0,4,Sweeper,R,ball,,NA,NA,NA,NA,14,82.8,2535
2024-05-28,1,0,3,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,11,96.5,2176
2024-05-28,1,0,2,Sinker,L,hit_into_play,field_out,91.8,41,296,3,6,92,2008
2024-05-28,1,0,2,Cutter,R,ball,,NA,NA,NA,NA,11,90.4,2187
2024-05-28,10,0,1,Sinker,R,hit_into_play,single,104.2,-1,36,4,6,96.7,2056
2024-05-28,1,0,1,Sinker,L,ball,,NA,NA,NA,NA,13,91.3,1956
2024-05-28,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,95.7,2094
2024-05-26,9,0,6,4-Seam Fastball,R,hit_into_play,field_out,96.5,24,355,5,14,93.7,2380
2024-05-26,9,0,5,Changeup,R,ball,,NA,NA,NA,NA,13,88,1564
2024-05-26,9,0,4,4-Seam Fastball,R,foul,,78.4,22,176,NA,2,93.6,2409
2024-05-26,9,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,92.6,2387
2024-05-26,9,0,2,Sweeper,R,swinging_strike,,NA,NA,NA,NA,9,80.1,2761
2024-05-26,9,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,92.8,2414
2024-05-26,3,2,9,Curveball,R,hit_into_play,field_out,82.2,-35,3,2,6,81.5,2505
2024-05-26,3,2,8,Cutter,R,ball,,NA,NA,NA,NA,14,89.3,2409
2024-05-26,3,2,7,Changeup,R,foul,,102.1,13,210,NA,5,80.4,2131
2024-05-26,3,2,6,Curveball,R,foul,,69,-35,2,NA,9,82.1,2639
2024-05-26,3,2,5,Changeup,R,ball,,NA,NA,NA,NA,13,80.9,2306
2024-05-26,3,2,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,91.8,2332
2024-05-26,3,2,3,4-Seam Fastball,R,foul,,81.7,50,217,NA,12,93.2,2417
2024-05-26,3,2,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,92.4,2441
2024-05-26,3,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,93.1,2393
2024-05-26,6,1,5,Sinker,R,called_strike,strikeout,NA,NA,NA,NA,2,93.5,2169
2024-05-26,6,1,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,93.2,2408
2024-05-26,6,1,3,Sweeper,R,swinging_strike,,NA,NA,NA,NA,14,82.6,2782
2024-05-26,6,1,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,4,93.9,2379
2024-05-26,6,1,1,Sweeper,R,ball,,NA,NA,NA,NA,14,82.4,2689
2024-05-26,1,0,5,Changeup,L,hit_into_play,single,97.4,13,247,4,9,76.7,1746
2024-05-26,1,0,4,4-Seam Fastball,L,foul,,72.1,29,216,NA,5,86.7,2315
2024-05-26,1,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,87.7,2294
2024-05-26,1,0,2,Changeup,L,swinging_strike,,NA,NA,NA,NA,14,77,1538
2024-05-26,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,5,84.6,2244
2024-05-25,6,0,1,Slider,R,hit_into_play,field_out,87.9,-3,24,2,9,88.4,2360
2024-05-25,3,1,8,4-Seam Fastball,R,hit_into_play,field_out,91.9,43,289,3,2,99.3,2425
2024-05-25,3,1,7,Split-Finger,R,ball,,NA,NA,NA,NA,14,87.6,1276
2024-05-25,3,1,6,Slider,R,ball,,NA,NA,NA,NA,14,89.2,2485
2024-05-25,3,1,5,4-Seam Fastball,R,foul,,82.2,45,248,NA,4,99,2391
2024-05-25,3,1,4,4-Seam Fastball,R,foul,,76.5,66,155,NA,11,99.2,2403
2024-05-25,3,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,98.2,2446
2024-05-25,3,1,2,Slider,R,ball,,NA,NA,NA,NA,14,87.7,2492
2024-05-25,3,1,1,Slider,R,called_strike,,NA,NA,NA,NA,4,91.7,2380
2024-05-25,1,0,5,Slider,R,hit_into_play,single,96.5,-7,19,2,6,86,2392
2024-05-25,8,1,3,4-Seam Fastball,L,hit_into_play,field_out,95.9,-10,12,2,5,93.9,2681
2024-05-25,1,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,96.9,2415
2024-05-25,8,1,2,Changeup,L,ball,,NA,NA,NA,NA,14,84.2,1517
2024-05-25,1,0,3,Slider,R,ball,,NA,NA,NA,NA,14,85.5,2489
2024-05-25,8,1,1,Sinker,L,called_strike,,NA,NA,NA,NA,6,92.1,2407
2024-05-25,1,0,2,Slider,R,foul_tip,,NA,NA,NA,NA,5,89.4,2415
2024-05-25,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,95.3,2392
2024-05-24,4,2,3,Cutter,R,hit_into_play,double,103.8,20,371,6,5,95.1,2565
2024-05-24,4,2,2,Sinker,R,ball,,NA,NA,NA,NA,1,94.3,2334
2024-05-24,4,2,1,Cutter,R,ball,,NA,NA,NA,NA,12,95.7,2624
2024-05-24,2,1,1,Slider,R,hit_into_play,double,88.1,32,306,3,9,89.1,2926
2024-05-24,8,1,4,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,12,95.8,2709
2024-05-24,8,1,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,93.3,2674
2024-05-24,8,1,2,Sweeper,R,ball,,NA,NA,NA,NA,12,85.2,3277
2024-05-24,8,1,1,Sweeper,R,ball,,NA,NA,NA,NA,14,86.7,3285
2024-05-24,6,1,6,Changeup,L,hit_into_play,field_out,98.1,29,390,6,8,85.1,1581
2024-05-24,6,1,5,Sweeper,L,foul,,101.6,15,232,NA,4,82.2,3011
2024-05-24,6,1,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,94.4,2623
2024-05-24,6,1,3,Sinker,L,called_strike,,NA,NA,NA,NA,3,93.3,2467
2024-05-24,6,1,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,94.2,2638
2024-05-24,1,0,2,Sinker,R,hit_into_play,single,70.9,16,173,4,13,95.5,2372
2024-05-24,6,1,1,Sinker,L,called_strike,,NA,NA,NA,NA,5,93.2,2363
2024-05-24,1,0,1,Cutter,R,called_strike,,NA,NA,NA,NA,2,96.2,2372
2024-05-22,5,0,6,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,12,95.4,2363
2024-05-22,5,0,5,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,94.1,2312
2024-05-22,5,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,94.1,2325
2024-05-22,5,0,3,Cutter,R,ball,,NA,NA,NA,NA,11,89.6,2244
2024-05-22,5,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,94.4,2272
2024-05-22,5,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,93.8,2226
2024-05-22,3,1,4,Cutter,R,hit_into_play,double,106,20,337,6,8,90.5,2114
2024-05-22,3,1,3,4-Seam Fastball,R,foul,,74.3,43,228,NA,3,94.3,2300
2024-05-22,3,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,94.5,2338
2024-05-22,3,1,1,Cutter,R,ball,,NA,NA,NA,NA,14,89.8,2166
2024-05-22,7,1,7,Split-Finger,R,swinging_strike,strikeout,NA,NA,NA,NA,13,92.1,774
2024-05-22,7,1,6,Sinker,R,foul,,74.1,48,210,NA,1,101.8,2229
2024-05-22,7,1,5,Sinker,R,foul,,70.7,-65,1,NA,7,100.7,2067
2024-05-22,7,1,4,Sinker,R,foul,,84,-35,3,NA,7,99.8,2113
2024-05-22,7,1,3,Slider,R,ball,,NA,NA,NA,NA,8,90.1,2228
2024-05-22,7,1,2,Slider,R,ball,,NA,NA,NA,NA,14,90.9,2218
2024-05-22,1,0,5,Sinker,L,hit_into_play,field_out,104.3,27,390,6,6,92,2057
2024-05-22,7,1,1,Sinker,R,called_strike,,NA,NA,NA,NA,1,99,2052
2024-05-22,1,0,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,5,92.5,2273
2024-05-22,1,0,3,Sinker,L,ball,,NA,NA,NA,NA,12,91.9,2003
2024-05-22,1,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,92.7,2192
2024-05-22,1,0,1,Sinker,L,ball,,NA,NA,NA,NA,14,92.2,2108
2024-05-21,6,0,4,Sinker,R,hit_into_play,field_out,90.1,34,311,3,5,92.3,2375
2024-05-21,6,0,3,Sweeper,R,ball,,NA,NA,NA,NA,14,84.9,2898
2024-05-21,6,0,2,Sweeper,R,foul,,66.7,58,149,NA,14,84.8,2795
2024-05-21,6,0,1,Sweeper,R,called_strike,,NA,NA,NA,NA,8,84.8,2813
2024-05-21,3,2,3,4-Seam Fastball,R,hit_into_play,field_out,87.4,56,217,3,5,93.8,2544
2024-05-21,3,2,2,Sweeper,R,ball,,NA,NA,NA,NA,14,84.7,2794
2024-05-21,3,2,1,Sweeper,R,ball,,NA,NA,NA,NA,14,84.7,2789
2024-05-21,8,0,2,Sinker,R,hit_into_play,field_out,100.2,14,267,4,5,89.6,2038
2024-05-21,8,0,1,Sinker,R,ball,,NA,NA,NA,NA,14,89.8,2010
2024-05-21,1,0,6,Sinker,R,ball,walk,NA,NA,NA,NA,14,94.3,2519
2024-05-21,1,0,5,Sweeper,R,ball,,NA,NA,NA,NA,14,84.2,2911
2024-05-21,1,0,4,Sinker,R,ball,,NA,NA,NA,NA,14,94.9,2433
2024-05-21,1,0,3,Sweeper,R,ball,,NA,NA,NA,NA,14,83.4,2806
2024-05-21,1,0,2,4-Seam Fastball,R,foul_tip,,NA,NA,NA,NA,6,94.3,2581
2024-05-21,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,5,94.6,2543
2024-05-20,4,2,3,Slider,R,hit_into_play,field_out,87,60,193,3,5,82.9,2160
2024-05-20,4,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.8,2241
2024-05-20,4,2,1,Slider,R,ball,,NA,NA,NA,NA,11,84.2,2333
2024-05-20,3,0,4,4-Seam Fastball,R,hit_into_play,single,89.1,12,198,4,12,96.6,2246
2024-05-20,3,0,3,4-Seam Fastball,R,foul,,76.1,48,218,NA,5,94.9,2311
2024-05-20,3,0,2,Slider,R,ball,,NA,NA,NA,NA,12,87.7,2423
2024-05-20,3,0,1,Slider,R,called_strike,,NA,NA,NA,NA,3,84.7,2386
2024-05-20,7,2,5,4-Seam Fastball,R,hit_into_play,field_out,81.9,34,286,3,1,95.5,2209
2024-05-20,7,2,4,Slider,R,foul,,62.7,56,162,NA,9,88.1,2789
2024-05-20,7,2,3,Slider,R,called_strike,,NA,NA,NA,NA,1,85.6,2535
2024-05-20,7,2,2,Slider,R,foul,,63.5,-20,6,NA,14,85.6,2728
2024-05-20,7,2,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,97,2092
2024-05-20,1,0,3,Changeup,L,hit_into_play,field_out,81,27,273,3,13,80.7,1592
2024-05-20,1,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,90.5,2164
2024-05-20,1,0,1,Sinker,L,called_strike,,NA,NA,NA,NA,12,89.1,2104
2024-05-19,5,1,2,Slider,R,hit_into_play,field_out,78.7,75,87,3,9,86.7,2329
2024-05-19,5,1,1,4-Seam Fastball,R,foul,,NA,NA,NA,NA,3,98.6,2353
2024-05-19,3,2,2,4-Seam Fastball,R,hit_into_play,single,85.3,14,188,4,4,98.7,2339
2024-05-19,3,2,1,Slider,R,foul,,64.1,62,146,NA,9,87.7,2403
2024-05-19,10,1,6,4-Seam Fastball,R,hit_into_play,field_out,81.6,24,270,3,4,93.8,2656
2024-05-19,10,1,5,Slider,R,ball,,NA,NA,NA,NA,14,87.6,2696
2024-05-19,10,1,4,Slider,R,blocked_ball,,NA,NA,NA,NA,14,87.5,2852
2024-05-19,10,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,14,93.7,2664
2024-05-19,10,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,3,93.4,2627
2024-05-19,10,1,1,Slider,R,called_strike,,NA,NA,NA,NA,5,87,2597
2024-05-19,7,2,3,Split-Finger,R,hit_into_play,field_out,68,60,139,3,5,82.2,933
2024-05-19,7,2,2,Cutter,R,foul,,49.8,-27,4,NA,14,89,2402
2024-05-19,7,2,1,Split-Finger,R,blocked_ball,,NA,NA,NA,NA,14,81.1,827
2024-05-19,1,0,2,Slider,R,hit_into_play,field_out,92.1,29,335,3,3,88.9,2217
2024-05-19,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,96.4,2223
2024-05-17,4,2,7,Sinker,R,ball,walk,NA,NA,NA,NA,12,95.5,2295
2024-05-17,4,2,6,Split-Finger,R,ball,,NA,NA,NA,NA,13,85.8,1286
2024-05-17,4,2,5,4-Seam Fastball,R,foul,,71,37,230,NA,5,94.7,2293
2024-05-17,4,2,4,Slider,R,blocked_ball,,NA,NA,NA,NA,14,86,2595
2024-05-17,4,2,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,96.1,2429
2024-05-17,4,2,2,Cutter,R,foul,,70.4,55,191,NA,9,88.8,2389
2024-05-17,4,2,1,Slider,R,called_strike,,NA,NA,NA,NA,6,85,2628
2024-05-17,3,0,2,Sinker,R,hit_into_play,force_out,99.6,-5,23,2,5,95.2,2293
2024-05-17,3,0,1,Sweeper,R,ball,,NA,NA,NA,NA,14,85.2,2493
2024-05-17,8,2,5,4-Seam Fastball,R,hit_into_play,field_out,76.3,73,73,3,1,93.7,2541
2024-05-17,8,2,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,93.6,2536
2024-05-17,8,2,3,Slider,R,ball,,NA,NA,NA,NA,13,86.8,2638
2024-05-17,8,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,94.3,2565
2024-05-17,8,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,94.4,2584
2024-05-17,7,0,3,Split-Finger,R,swinging_strike,strikeout,NA,NA,NA,NA,14,82.4,799
2024-05-17,7,0,2,Split-Finger,R,swinging_strike,,NA,NA,NA,NA,14,81.5,1092
2024-05-17,7,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,93.6,2280
2024-05-17,1,0,5,Split-Finger,R,hit_into_play,home_run,100.6,36,374,5,7,87.8,1436
2024-05-17,1,0,4,4-Seam Fastball,R,foul,,65,54,177,NA,4,96.5,2353
2024-05-17,1,0,3,Sinker,R,ball,,NA,NA,NA,NA,14,96.6,2351
2024-05-17,1,0,2,Slider,R,called_strike,,NA,NA,NA,NA,3,87.4,2531
2024-05-17,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,96.7,2365
2024-05-16,6,0,7,Sinker,R,hit_into_play,field_out,90.6,10,184,4,2,91.9,2411
2024-05-16,6,0,6,Slider,R,ball,,NA,NA,NA,NA,14,85.3,2491
2024-05-16,6,0,5,Slider,R,foul,,80.1,50,231,NA,9,85.8,2410
2024-05-16,6,0,4,Sinker,R,foul,,70,26,212,NA,1,91.3,2414
2024-05-16,6,0,3,Slider,R,ball,,NA,NA,NA,NA,12,84,2473
2024-05-16,6,0,2,Changeup,R,foul,,89.3,18,422,NA,4,79.2,2008
2024-05-16,6,0,1,Sinker,R,called_strike,,NA,NA,NA,NA,5,91.2,2378
2024-05-16,3,1,5,Changeup,R,hit_into_play,field_out,93,41,321,3,8,80.7,2167
2024-05-16,3,1,4,Changeup,R,foul,,63.9,-43,1,NA,14,81.1,2027
2024-05-16,3,1,3,Slider,R,called_strike,,NA,NA,NA,NA,3,84.8,2484
2024-05-16,3,1,2,Cutter,R,ball,,NA,NA,NA,NA,14,88.9,2529
2024-05-16,9,0,6,Sinker,L,ball,walk,NA,NA,NA,NA,12,91.2,2301
2024-05-16,3,1,1,Curveball,R,called_strike,,NA,NA,NA,NA,4,81.4,2709
2024-05-16,9,0,5,Sweeper,L,ball,,NA,NA,NA,NA,11,81.8,3029
2024-05-16,1,0,5,4-Seam Fastball,L,hit_into_play,field_out,77.4,-40,3,2,2,87.4,2030
2024-05-16,9,0,4,Sinker,L,called_strike,,NA,NA,NA,NA,2,90.4,2214
2024-05-16,1,0,4,Changeup,L,ball,,NA,NA,NA,NA,14,73.6,1403
2024-05-16,1,0,3,Changeup,L,swinging_strike,,NA,NA,NA,NA,14,77.1,1521
2024-05-16,9,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,91.7,2482
2024-05-16,9,0,2,Sinker,L,ball,,NA,NA,NA,NA,12,92.2,2260
2024-05-16,1,0,2,Sinker,L,ball,,NA,NA,NA,NA,14,89,2037
2024-05-16,1,0,1,Sinker,L,called_strike,,NA,NA,NA,NA,6,86.5,2074
2024-05-16,9,0,1,Sinker,L,called_strike,,NA,NA,NA,NA,6,89.6,2203
2024-05-15,5,1,6,Sinker,R,hit_into_play,field_out,79.7,-12,8,2,14,91.7,1999
2024-05-15,5,1,5,Sweeper,R,ball,,NA,NA,NA,NA,14,83.5,2664
2024-05-15,5,1,4,Sweeper,R,called_strike,,NA,NA,NA,NA,4,82.5,2523
2024-05-15,5,1,3,Sweeper,R,ball,,NA,NA,NA,NA,11,82.5,2630
2024-05-15,5,1,2,Sinker,R,called_strike,,NA,NA,NA,NA,6,91.5,1934
2024-05-15,5,1,1,Sweeper,R,ball,,NA,NA,NA,NA,14,83.2,2721
2024-05-15,2,2,6,Sinker,R,hit_into_play,field_out,96.1,31,342,5,3,91.4,1821
2024-05-15,2,2,5,Sinker,R,called_strike,,NA,NA,NA,NA,3,90.6,1880
2024-05-15,2,2,4,Sinker,R,called_strike,,NA,NA,NA,NA,6,91.4,1961
2024-05-15,2,2,3,Sinker,R,ball,,NA,NA,NA,NA,13,90.8,1897
2024-05-15,2,2,2,Sinker,R,ball,,NA,NA,NA,NA,14,91.3,1884
2024-05-15,2,2,1,Sweeper,R,ball,,NA,NA,NA,NA,14,83.1,2676
2024-05-15,9,2,7,Sinker,R,ball,walk,NA,NA,NA,NA,11,97.7,2332
2024-05-15,9,2,6,Slider,R,foul,,74.2,10,415,NA,4,87.3,2448
2024-05-15,9,2,5,Slider,R,ball,,NA,NA,NA,NA,13,88.1,2393
2024-05-15,9,2,4,Cutter,R,ball,,NA,NA,NA,NA,11,100.8,2411
2024-05-15,9,2,3,Slider,R,foul,,82.1,44,255,NA,5,89.5,2426
2024-05-15,9,2,2,Sinker,R,called_strike,,NA,NA,NA,NA,4,98.4,2279
2024-05-15,9,2,1,Cutter,R,ball,,NA,NA,NA,NA,11,101.2,2289
2024-05-15,7,2,2,Sinker,R,hit_into_play,single,102.1,11,234,4,3,95.8,2156
2024-05-15,7,2,1,Sinker,R,called_strike,,NA,NA,NA,NA,5,96.1,2128
2024-05-15,1,0,3,Changeup,R,hit_into_play,single,98.3,13,261,4,14,90,1503
2024-05-15,1,0,2,Sinker,R,called_strike,,NA,NA,NA,NA,6,94.3,2115
2024-05-15,1,0,1,Sinker,R,ball,,NA,NA,NA,NA,12,93.5,1963
2024-05-14,5,0,2,Sinker,R,hit_into_play,single,103.3,14,287,4,9,93.4,2258
2024-05-14,5,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.3,2187
2024-05-14,3,1,2,Sinker,R,hit_into_play,double_play,97.5,-17,8,2,4,96.5,2240
2024-05-14,3,1,1,Split-Finger,R,called_strike,,NA,NA,NA,NA,8,90,1727
2024-05-14,7,0,2,Slider,R,hit_into_play,triple,93.2,27,329,3,2,85.4,2794
2024-05-14,7,0,1,Sinker,R,ball,,NA,NA,NA,NA,13,97.7,2511
2024-05-14,1,0,4,Slider,R,swinging_strike,strikeout,NA,NA,NA,NA,14,90.8,2327
2024-05-14,1,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,98.4,2280
2024-05-14,1,0,2,Split-Finger,R,foul,,NA,NA,NA,NA,5,91.1,1663
2024-05-14,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,97.2,2138
2024-05-13,5,1,1,Sinker,R,hit_into_play,field_out,85.8,23,274,3,7,96.3,2054
2024-05-13,3,1,1,Sinker,R,hit_into_play,single,101.8,11,240,4,6,96.1,1940
2024-05-13,9,2,1,Sinker,R,hit_into_play,field_out,87.3,63,161,3,4,99,2396
2024-05-13,7,0,6,4-Seam Fastball,L,called_strike,strikeout,NA,NA,NA,NA,3,96.3,2204
2024-05-13,7,0,5,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,96.6,2299
2024-05-13,1,0,7,Sweeper,R,hit_into_play,home_run,100.4,35,363,5,7,80.1,2182
2024-05-13,1,0,6,Sinker,R,foul,,71.6,-30,4,NA,4,94.4,1789
2024-05-13,7,0,4,Changeup,L,foul,,93.9,-13,7,NA,13,86.2,1795
2024-05-13,7,0,3,Changeup,L,ball,,NA,NA,NA,NA,13,85.8,1867
2024-05-13,1,0,5,Split-Finger,R,foul,,101.8,6,109,NA,13,84,991
2024-05-13,7,0,2,4-Seam Fastball,L,foul,,79.3,16,176,NA,5,97.1,2306
2024-05-13,1,0,4,Sinker,R,foul,,82.9,39,258,NA,14,94.1,1811
2024-05-13,1,0,3,Sweeper,R,ball,,NA,NA,NA,NA,14,80.2,2250
2024-05-13,7,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,13,94.7,2113
2024-05-13,1,0,2,Sweeper,R,swinging_strike,,NA,NA,NA,NA,9,78.9,2070
2024-05-13,1,0,1,Sinker,R,called_strike,,NA,NA,NA,NA,5,92.9,1958
2024-05-12,6,1,5,Sinker,R,hit_into_play,double,97.6,24,360,5,5,95,2267
2024-05-12,6,1,4,Slider,R,foul,,73.8,12,112,NA,13,80.9,2717
2024-05-12,6,1,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.8,2258
2024-05-12,6,1,2,Cutter,R,called_strike,,NA,NA,NA,NA,9,89.8,2481
2024-05-12,6,1,1,Cutter,R,ball,,NA,NA,NA,NA,14,90,2553
2024-05-12,4,0,4,Sweeper,R,hit_into_play,field_out,86.1,22,281,3,9,84.5,2703
2024-05-12,4,0,3,Sweeper,R,ball,,NA,NA,NA,NA,14,84.2,2732
2024-05-12,4,0,2,4-Seam Fastball,R,foul,,54,2,31,NA,14,94.5,2378
2024-05-12,4,0,1,Sweeper,R,called_strike,,NA,NA,NA,NA,9,81.1,2925
2024-05-12,8,2,4,Changeup,L,hit_into_play,single,78.9,10,128,4,14,89.9,2275
2024-05-12,8,2,3,Sinker,L,called_strike,,NA,NA,NA,NA,2,96.2,2298
2024-05-12,8,2,2,Changeup,L,ball,,NA,NA,NA,NA,14,90,2239
