game_date,inning,outs_when_up,pitch_number,pitch_name,p_throws,description,events,launch_speed,launch_angle,hit_distance_sc,launch_speed_angle,zone,release_speed,release_spin_rate
2024-09-29,6,2,2,4-Seam Fastball,R,hit_into_play,field_out,98.5,-5,17,2,14,94.3,2396
2024-09-29,6,2,1,Changeup,R,swinging_strike,,NA,NA,NA,NA,7,84.8,1591
2024-09-29,4,0,5,4-Seam Fastball,R,hit_into_play,field_out,106.5,-2,43,4,4,95.4,2247
2024-09-29,4,0,4,Slider,R,ball,,NA,NA,NA,NA,13,89.4,2483
2024-09-29,4,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,94.8,2328
2024-09-29,4,0,2,Sinker,R,called_strike,,NA,NA,NA,NA,1,93.1,2236
2024-09-29,4,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,94.1,2370
2024-09-29,8,1,3,4-Seam Fastball,R,hit_into_play,single,110.8,14,247,6,8,99.3,2331
2024-09-29,8,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,100.1,2388
2024-09-29,8,1,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,7,100.4,2390
2024-09-29,1,0,5,Changeup,R,hit_into_play,field_out,77.3,11,134,4,13,85.4,1522
2024-09-29,1,0,4,Changeup,R,swinging_strike,,NA,NA,NA,NA,8,85,1559
2024-09-29,1,0,3,Slider,R,ball,,NA,NA,NA,NA,13,89.2,2414
2024-09-29,1,0,2,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,9,93.8,2357
2024-09-29,1,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,94.6,2185
2024-09-28,5,0,6,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,11,95.9,2169
2024-09-28,5,0,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,95.4,2157
2024-09-28,5,0,4,4-Seam Fastball,R,foul,,68.3,-42,2,NA,8,95,2237
2024-09-28,5,0,3,Changeup,R,ball,,NA,NA,NA,NA,13,85,2135
2024-09-28,5,0,2,Changeup,R,ball,,NA,NA,NA,NA,13,87.2,2181
2024-09-28,5,0,1,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,3,95,2145
2024-09-28,7,2,4,Slider,R,hit_into_play,field_out,100.2,19,308,5,3,89.8,2229
2024-09-28,7,2,3,Changeup,R,ball,,NA,NA,NA,NA,13,90.2,1704
2024-09-28,7,2,2,Changeup,R,swinging_strike,,NA,NA,NA,NA,8,89.9,1639
2024-09-28,2,2,1,Slider,R,hit_into_play,field_out,80.5,0,36,2,7,87.4,2229
2024-09-28,9,0,3,Sinker,R,hit_into_play,field_out,96.9,-23,4,2,14,95.2,2409
2024-09-28,7,2,1,Slider,R,swinging_strike,,NA,NA,NA,NA,14,89,2010
2024-09-28,9,0,2,Sinker,R,called_strike,,NA,NA,NA,NA,4,95.2,2254
2024-09-28,9,0,1,Sinker,R,ball,,NA,NA,NA,NA,14,96.2,2235
2024-09-28,6,0,6,4-Seam Fastball,R,hit_into_play,single,108.2,3,76,4,8,95.6,2332
2024-09-28,6,0,5,4-Seam Fastball,R,foul,,79.7,17,128,NA,11,95.5,2269
2024-09-28,6,0,4,Changeup,R,ball,,NA,NA,NA,NA,13,88.7,2070
2024-09-28,6,0,3,Slider,R,ball,,NA,NA,NA,NA,13,86.3,2439
2024-09-28,6,0,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,95,2335
2024-09-28,6,0,1,Changeup,R,ball,,NA,NA,NA,NA,13,85.8,2068
2024-09-28,1,0,3,Slider,R,hit_into_play,single,111.3,18,365,6,4,85.1,2131
2024-09-28,1,0,2,Changeup,R,ball,,NA,NA,NA,NA,13,86.6,2079
2024-09-28,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,93.8,2178
2024-09-27,2,1,4,Split-Finger,R,hit_into_play,single,96.7,-10,13,2,4,86.3,1431
2024-09-27,2,1,3,Split-Finger,R,ball,,NA,NA,NA,NA,13,84.6,756
2024-09-27,2,1,2,Split-Finger,R,called_strike,,NA,NA,NA,NA,1,87.3,963
2024-09-27,2,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,94.7,2013
2024-09-27,6,0,6,Changeup,R,hit_into_play,home_run,103.4,34,436,6,2,86.5,1696
2024-09-27,6,0,5,Changeup,R,ball,,NA,NA,NA,NA,13,87.3,1733
2024-09-27,6,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,95.2,2006
2024-09-27,6,0,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,7,94.9,2047
2024-09-27,6,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,95.1,2070
2024-09-27,6,0,1,4-Seam Fastball,R,foul,,100.9,23,348,NA,8,96.1,2174
2024-09-27,4,1,4,Curveball,R,hit_into_play,single,111.8,13,217,6,9,83.3,2286
2024-09-27,4,1,3,Changeup,R,blocked_ball,,NA,NA,NA,NA,14,86.3,1880
2024-09-27,4,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,95,2179
2024-09-27,1,0,1,4-Seam Fastball,R,hit_into_play,field_out,101.9,-22,8,2,1,94.7,2257
2024-09-27,4,1,1,4-Seam Fastball,R,foul,,84.4,52,258,NA,8,95.4,2174
2024-09-27,8,0,1,4-Seam Fastball,L,hit_into_play,double,102.7,7,142,4,8,95.1,2129
2024-09-26,6,0,3,Curveball,R,hit_into_play,single,102.8,5,89,4,5,82.2,2922
2024-09-26,6,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,93.7,2639
2024-09-26,6,0,1,Cutter,R,foul,,74.8,9,106,NA,1,87.8,2661
2024-09-26,3,2,3,Curveball,R,hit_into_play,field_out,82.7,-35,3,2,13,83.2,3012
2024-09-26,3,2,2,Sweeper,R,swinging_strike,,NA,NA,NA,NA,6,84.4,2893
2024-09-26,3,2,1,Changeup,R,foul,,52.9,-40,3,NA,4,88.2,2187
2024-09-26,7,1,2,Slider,L,hit_into_play,single,88.3,-8,19,2,1,86.4,2732
2024-09-26,7,1,1,Slider,L,ball,,NA,NA,NA,NA,14,89.9,2685
2024-09-26,1,0,4,4-Seam Fastball,R,hit_into_play,field_out,89.7,8,138,4,11,94.8,2805
2024-09-26,1,0,3,Curveball,R,called_strike,,NA,NA,NA,NA,3,82.3,2899
2024-09-26,1,0,2,Cutter,R,ball,,NA,NA,NA,NA,11,91.5,2807
2024-09-26,8,2,2,Slider,L,hit_into_play,double,78,43,229,3,7,85.9,2730
2024-09-26,8,2,1,4-Seam Fastball,L,foul,,75.1,31,239,NA,2,90.2,2489
2024-09-26,1,0,1,4-Seam Fastball,R,foul,,NA,NA,NA,NA,1,93.6,2652
2024-09-25,4,2,1,Slider,R,hit_into_play,double,116.8,21,362,6,5,89.7,2745
2024-09-25,3,0,6,4-Seam Fastball,R,called_strike,strikeout,NA,NA,NA,NA,5,98.9,2737
2024-09-25,3,0,5,Slider,R,swinging_strike,,NA,NA,NA,NA,9,89.4,2807
2024-09-25,3,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,98.9,2718
2024-09-25,3,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.9,2648
2024-09-25,3,0,2,Slider,R,swinging_strike,,NA,NA,NA,NA,14,88.5,2771
2024-09-25,3,0,1,Sweeper,R,ball,,NA,NA,NA,NA,11,80.3,2863
2024-09-25,6,2,5,Sinker,L,hit_into_play,single,108.6,1,63,4,1,96.1,2395
2024-09-25,1,0,4,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,12,98.4,2557
2024-09-25,6,2,4,Sinker,L,ball,,NA,NA,NA,NA,11,96.4,2423
2024-09-25,6,2,3,Slider,L,ball,,NA,NA,NA,NA,13,84.6,2758
2024-09-25,1,0,3,Slider,R,ball,,NA,NA,NA,NA,14,88,2781
2024-09-25,1,0,2,Slider,R,ball,,NA,NA,NA,NA,14,88.3,2663
2024-09-25,6,2,2,Sinker,L,called_strike,,NA,NA,NA,NA,1,95.6,2405
2024-09-25,6,2,1,Sinker,L,called_strike,,NA,NA,NA,NA,5,94.6,2415
2024-09-25,1,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.5,2551
2024-09-24,5,1,4,Slider,R,hit_into_play,field_out,78.6,35,249,3,9,84.8,2468
2024-09-24,5,1,3,Sinker,R,ball,,NA,NA,NA,NA,11,92.3,2238
2024-09-24,5,1,2,Changeup,R,ball,,NA,NA,NA,NA,13,88.6,2211
2024-09-24,5,1,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,92,2360
2024-09-24,2,2,6,Slider,R,ball,walk,NA,NA,NA,NA,9,84.6,2623
2024-09-24,2,2,5,Changeup,R,blocked_ball,,NA,NA,NA,NA,13,88.6,2136
2024-09-24,2,2,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,94.9,2400
2024-09-24,2,2,3,Sinker,R,foul,,75,33,239,NA,5,93,2412
2024-09-24,2,2,2,Sweeper,R,foul,,67,29,160,NA,7,82.9,2768
2024-09-24,2,2,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,93.9,2304
2024-09-24,7,2,3,4-Seam Fastball,L,swinging_strike,strikeout,NA,NA,NA,NA,12,98.6,2471
2024-09-24,7,2,2,4-Seam Fastball,L,foul,,77.2,29,242,NA,2,97.9,2595
2024-09-24,7,2,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,8,98.2,2584
2024-09-24,1,0,1,4-Seam Fastball,R,hit_into_play,double,110.4,21,301,6,3,93.7,2299
2024-09-22,5,2,2,Changeup,R,hit_into_play,field_out,99.1,-2,33,2,6,88,2108
2024-09-22,5,2,1,Changeup,R,ball,,NA,NA,NA,NA,13,89.3,2169
2024-09-22,3,1,6,4-Seam Fastball,R,hit_into_play,single,105.9,-12,9,2,7,96.4,2176
2024-09-22,3,1,5,Curveball,R,blocked_ball,,NA,NA,NA,NA,13,79.3,2325
2024-09-22,3,1,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,96.5,2265
2024-09-22,3,1,3,Changeup,R,foul_tip,,NA,NA,NA,NA,5,86.9,2077
2024-09-22,3,1,2,Changeup,R,ball,,NA,NA,NA,NA,13,87.5,2159
2024-09-22,3,1,1,Curveball,R,foul,,86.2,9,117,NA,9,79,2184
2024-09-22,7,1,1,Changeup,R,hit_into_play,single,88.2,-1,29,2,7,85.4,1590
2024-09-22,1,0,7,4-Seam Fastball,R,hit_into_play,single,91.4,17,255,4,4,96.1,2115
2024-09-22,1,0,6,4-Seam Fastball,R,foul,,72.5,-33,4,NA,6,96.8,2186
2024-09-22,1,0,5,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,1,96.3,2290
2024-09-22,1,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,96.3,2261
2024-09-22,9,0,4,Split-Finger,R,hit_into_play,home_run,114.7,20,432,6,8,88.7,1627
2024-09-22,1,0,3,Changeup,R,ball,,NA,NA,NA,NA,13,88.3,2192
2024-09-22,9,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,99,2276
2024-09-22,9,0,2,Split-Finger,R,ball,,NA,NA,NA,NA,13,90.1,1610
2024-09-22,1,0,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,4,95.2,2236
2024-09-22,1,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,95.5,2203
2024-09-22,9,0,1,Split-Finger,R,called_strike,,NA,NA,NA,NA,13,89.1,1673
2024-09-21,4,2,5,4-Seam Fastball,R,called_strike,strikeout,NA,NA,NA,NA,8,94.4,2087
2024-09-21,4,2,4,Curveball,R,blocked_ball,,NA,NA,NA,NA,13,71,2135
2024-09-21,4,2,3,Curveball,R,swinging_strike,,NA,NA,NA,NA,13,76.1,2159
2024-09-21,4,2,2,Split-Finger,R,ball,,NA,NA,NA,NA,11,86.9,968
2024-09-21,4,2,1,Curveball,R,foul,,66.6,45,185,NA,4,80.5,2388
2024-09-21,3,2,4,Sinker,R,ball,walk,NA,NA,NA,NA,11,92.5,2101
2024-09-21,3,2,3,Sinker,R,ball,,NA,NA,NA,NA,13,92.8,1981
2024-09-21,3,2,2,Split-Finger,R,ball,,NA,NA,NA,NA,11,85.4,1382
2024-09-21,3,2,1,Split-Finger,R,ball,,NA,NA,NA,NA,13,88.8,1231
2024-09-21,6,1,1,Curveball,L,hit_by_pitch,hit_by_pitch,NA,NA,NA,NA,12,82.1,1794
2024-09-21,1,0,5,4-Seam Fastball,R,hit_into_play,field_out,102.4,3,94,4,11,93.8,2120
2024-09-21,1,0,4,Split-Finger,R,called_strike,,NA,NA,NA,NA,13,87.3,1472
2024-09-21,1,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,93,2183
2024-09-21,1,0,2,Cutter,R,ball,,NA,NA,NA,NA,13,88.9,2243
2024-09-21,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,4,92,2183
2024-09-21,9,0,1,4-Seam Fastball,R,hit_into_play,single,87,24,308,3,13,98.4,2129
2024-09-20,5,2,6,4-Seam Fastball,L,hit_into_play,home_run,110.1,27,423,6,12,92.1,2280
2024-09-20,5,2,5,Knuckle Curve,L,blocked_ball,,NA,NA,NA,NA,13,84.7,2399
2024-09-20,5,2,4,Cutter,L,swinging_strike,,NA,NA,NA,NA,5,87,2280
2024-09-20,5,2,3,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,1,91.7,2394
2024-09-20,5,2,2,Knuckle Curve,L,ball,,NA,NA,NA,NA,13,81.6,2424
2024-09-20,5,2,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,91.7,2386
2024-09-20,3,2,6,Cutter,L,hit_into_play,single,87.6,9,135,4,7,87.3,2295
2024-09-20,3,2,5,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,91.7,2296
2024-09-20,3,2,4,Knuckle Curve,L,ball,,NA,NA,NA,NA,13,83.9,2330
2024-09-20,3,2,3,Knuckle Curve,L,swinging_strike,,NA,NA,NA,NA,13,83.2,2476
2024-09-20,3,2,2,Cutter,L,called_strike,,NA,NA,NA,NA,2,86.4,2254
2024-09-20,3,2,1,Cutter,L,ball,,NA,NA,NA,NA,13,86.6,2398
2024-09-20,7,1,5,Changeup,R,hit_into_play,single,92.3,-1,38,2,4,85.8,1713
2024-09-20,7,1,4,Sinker,R,called_strike,,NA,NA,NA,NA,5,96.8,2231
2024-09-20,7,1,3,Changeup,R,ball,,NA,NA,NA,NA,11,84.6,1503
2024-09-20,7,1,2,Changeup,R,ball,,NA,NA,NA,NA,13,84.7,1676
2024-09-20,7,1,1,Sinker,R,foul,,80.4,25,242,NA,11,97.8,2265
2024-09-20,1,0,5,Knuckle Curve,L,swinging_strike,strikeout,NA,NA,NA,NA,13,82.4,2288
2024-09-20,1,0,4,Knuckle Curve,L,foul,,66.5,-52,2,NA,8,83.6,2292
2024-09-20,1,0,3,Cutter,L,foul,,NA,NA,NA,NA,7,86.5,2274
2024-09-20,1,0,2,Knuckle Curve,L,ball,,NA,NA,NA,NA,12,81.3,2283
2024-09-20,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,9,89.8,2257
2024-09-19,2,2,2,Changeup,R,hit_into_play,single,97.1,12,183,4,8,93.5,1720
2024-09-19,2,2,1,Curveball,R,ball,,NA,NA,NA,NA,13,86.6,2693
2024-09-19,6,1,2,Slider,R,hit_into_play,home_run,111.2,36,438,6,8,85.4,2908
2024-09-19,6,1,1,Changeup,R,called_strike,,NA,NA,NA,NA,8,90.9,1881
2024-09-19,7,2,4,Knuckle Curve,R,hit_into_play,home_run,109.7,27,391,6,4,89.1,2497
2024-09-19,9,2,3,Other,R,hit_into_play,home_run,113.6,36,440,6,2,68.3,1538
2024-09-19,7,2,3,Knuckle Curve,R,ball,,NA,NA,NA,NA,13,87.8,2505
2024-09-19,9,2,2,Other,R,ball,,NA,NA,NA,NA,11,73.9,1823
2024-09-19,7,2,2,4-Seam Fastball,R,foul,,NA,NA,NA,NA,11,96.8,2376
2024-09-19,7,2,1,Knuckle Curve,R,foul_tip,,NA,NA,NA,NA,12,88.5,2509
2024-09-19,3,2,6,4-Seam Fastball,L,hit_into_play,double,105.1,15,266,5,3,95.2,2017
2024-09-19,9,2,1,Other,R,ball,,NA,NA,NA,NA,11,73.8,1674
2024-09-19,3,2,5,Sweeper,L,swinging_strike,,NA,NA,NA,NA,6,82.5,2396
2024-09-19,3,2,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,95,2139
2024-09-19,3,2,3,Slider,L,blocked_ball,,NA,NA,NA,NA,13,88.5,2276
2024-09-19,1,0,5,Changeup,R,hit_into_play,double,114.6,20,395,6,5,94.8,1667
2024-09-19,1,0,4,Changeup,R,foul,,87.6,70,175,NA,8,92.7,1600
2024-09-19,3,2,2,Slider,L,ball,,NA,NA,NA,NA,11,85.7,2341
2024-09-19,3,2,1,Slider,L,swinging_strike,,NA,NA,NA,NA,4,86.8,2193
2024-09-19,1,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,96.2,2288
2024-09-19,1,0,2,Changeup,R,ball,,NA,NA,NA,NA,11,93.4,1713
2024-09-19,1,0,1,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,11,96.1,2394
2024-09-18,4,1,5,4-Seam Fastball,L,called_strike,strikeout,NA,NA,NA,NA,5,96.6,2337
2024-09-18,4,1,4,Sweeper,L,foul,,68.6,23,174,NA,8,85.6,2582
2024-09-18,4,1,3,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,5,96.1,2310
2024-09-18,4,1,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,95.6,2294
2024-09-18,4,1,1,Changeup,L,ball,,NA,NA,NA,NA,12,87.5,2045
2024-09-18,3,1,2,Changeup,L,hit_into_play,field_out,86.6,61,171,3,6,86.5,1960
2024-09-18,3,1,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,95.8,2477
2024-09-18,7,0,6,Slider,R,hit_into_play,field_out,109.3,18,343,6,7,87.7,2225
2024-09-18,7,0,5,Split-Finger,R,ball,,NA,NA,NA,NA,11,86,1148
2024-09-18,7,0,4,4-Seam Fastball,R,foul,,71.4,47,198,NA,12,92.5,1977
2024-09-18,7,0,3,4-Seam Fastball,R,foul_tip,,NA,NA,NA,NA,2,92.3,2046
2024-09-18,7,0,2,Curveball,R,foul,,100.9,24,307,NA,5,74.3,2478
2024-09-18,7,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,92.1,2092
2024-09-18,8,2,3,Knuckle Curve,R,swinging_strike,strikeout,NA,NA,NA,NA,8,89.3,2411
2024-09-18,8,2,2,4-Seam Fastball,R,foul,,81.2,35,277,NA,11,97,2197
2024-09-18,1,0,2,4-Seam Fastball,L,hit_into_play,single,77.1,20,206,4,12,95.7,2437
2024-09-18,8,2,1,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,2,96.3,2249
2024-09-18,1,0,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,97,2499
2024-09-17,3,1,3,Sweeper,R,hit_into_play,home_run,105.3,32,402,6,14,82.2,2718
2024-09-17,3,1,2,Sinker,R,called_strike,,NA,NA,NA,NA,6,90.4,2243
2024-09-17,3,1,1,Sweeper,R,ball,,NA,NA,NA,NA,11,81.8,2693
2024-09-17,6,2,3,Split-Finger,R,swinging_strike,strikeout,NA,NA,NA,NA,13,87.1,1800
2024-09-17,6,2,2,Split-Finger,R,swinging_strike,,NA,NA,NA,NA,13,87.3,1776
2024-09-17,6,2,1,Sweeper,R,called_strike,,NA,NA,NA,NA,13,84.9,2913
2024-09-17,1,0,6,Sinker,R,called_strike,strikeout,NA,NA,NA,NA,8,90,2155
2024-09-17,9,0,6,Changeup,R,hit_into_play,field_out,73.5,-30,3,2,13,88.8,1538
2024-09-17,9,0,5,Changeup,R,ball,,NA,NA,NA,NA,13,89.3,1521
2024-09-17,1,0,5,4-Seam Fastball,R,foul,,NA,NA,NA,NA,1,89.7,2192
2024-09-17,1,0,4,Changeup,R,ball,,NA,NA,NA,NA,14,81.7,1487
2024-09-17,9,0,4,Slider,R,swinging_strike,,NA,NA,NA,NA,2,85,2360
2024-09-17,4,2,4,4-Seam Fastball,L,swinging_strike,strikeout,NA,NA,NA,NA,12,96.2,2265
2024-09-17,1,0,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,1,91.1,2254
2024-09-17,4,2,3,Slider,L,ball,,NA,NA,NA,NA,13,90.8,2325
2024-09-17,9,0,3,Sinker,R,ball,,NA,NA,NA,NA,14,95.6,2169
2024-09-17,4,2,2,4-Seam Fastball,L,swinging_strike,,NA,NA,NA,NA,12,95,2308
2024-09-17,9,0,2,Changeup,R,swinging_strike,,NA,NA,NA,NA,9,89,1490
2024-09-17,1,0,2,Sinker,R,ball,,NA,NA,NA,NA,14,90.8,2329
2024-09-17,1,0,1,Sinker,R,ball,,NA,NA,NA,NA,14,90.4,2204
2024-09-17,9,0,1,Slider,R,ball,,NA,NA,NA,NA,11,84.1,2505
2024-09-17,4,2,1,4-Seam Fastball,L,foul,,73.8,38,208,NA,5,95.3,2378
2024-09-16,5,1,1,4-Seam Fastball,L,hit_into_play,force_out,104.5,-8,19,2,1,94.9,2333
2024-09-16,3,2,4,4-Seam Fastball,L,ball,walk,NA,NA,NA,NA,13,95.6,2332
2024-09-16,3,2,3,Sinker,L,ball,,NA,NA,NA,NA,13,95.1,2257
2024-09-16,3,2,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,95.2,2427
2024-09-16,3,2,1,Curveball,L,ball,,NA,NA,NA,NA,13,77.5,3048
2024-09-16,9,1,4,Slider,R,swinging_strike,strikeout,NA,NA,NA,NA,9,88.6,2357
2024-09-16,9,1,3,Slider,R,swinging_strike,,NA,NA,NA,NA,14,86.6,2425
2024-09-16,9,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.9,2261
2024-09-16,9,1,1,Curveball,R,foul,,93.5,70,140,NA,1,83.5,2529
2024-09-16,1,0,6,Changeup,L,called_strike,strikeout,NA,NA,NA,NA,9,88.5,1358
2024-09-16,1,0,5,Sinker,L,ball,,NA,NA,NA,NA,14,95,2074
2024-09-16,1,0,4,Sinker,L,called_strike,,NA,NA,NA,NA,4,94.9,2017
2024-09-16,1,0,3,Sweeper,L,ball,,NA,NA,NA,NA,13,82.5,2809
2024-09-16,1,0,2,Sweeper,L,ball,,NA,NA,NA,NA,12,78.9,2897
2024-09-16,7,1,1,Sweeper,L,hit_into_play,fielders_choice,76,-7,18,2,4,81.9,2354
2024-09-16,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,5,94.6,2198
2024-09-15,5,2,1,4-Seam Fastball,R,hit_into_play,double,114.4,14,267,6,9,94.5,2236
2024-09-15,3,1,4,4-Seam Fastball,R,called_strike,strikeout,NA,NA,NA,NA,6,95.8,2137
2024-09-15,3,1,3,Curveball,R,foul,,70.4,-21,4,NA,9,82.3,3192
2024-09-15,3,1,2,Changeup,R,ball,,NA,NA,NA,NA,13,84.7,2185
2024-09-15,3,1,1,Curveball,R,called_strike,,NA,NA,NA,NA,4,82.2,3151
2024-09-15,7,2,3,Slider,L,hit_into_play,double,84.9,25,280,3,7,86.8,2199
2024-09-15,7,2,2,Slider,L,swinging_strike,,NA,NA,NA,NA,5,86.2,2134
2024-09-15,7,2,1,4-Seam Fastball,L,swinging_strike,,NA,NA,NA,NA,3,93.8,2288
2024-09-15,1,0,3,Curveball,R,swinging_strike,strikeout,NA,NA,NA,NA,14,82.8,3127
2024-09-15,1,0,2,Curveball,R,called_strike,,NA,NA,NA,NA,7,81.8,3130
2024-09-15,1,0,1,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,11,95.6,2095
2024-09-14,5,2,6,Slider,L,hit_into_play,field_out,38.2,41,88,1,8,80.7,2282
2024-09-14,5,2,5,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,96.7,2287
2024-09-14,5,2,4,Sinker,L,foul,,NA,NA,NA,NA,14,88.9,1944
2024-09-14,5,2,3,Slider,L,swinging_strike,,NA,NA,NA,NA,5,79.9,2368
2024-09-14,5,2,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,97.2,2242
2024-09-14,5,2,1,4-Seam Fastball,L,foul,,77.6,42,263,NA,5,96.5,2229
2024-09-14,3,1,4,4-Seam Fastball,L,called_strike,strikeout,NA,NA,NA,NA,8,98.4,2393
2024-09-14,3,1,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,96.5,2362
2024-09-14,3,1,2,Sinker,L,foul,,54.1,6,54,NA,12,95.8,2175
2024-09-14,3,1,1,Slider,L,called_strike,,NA,NA,NA,NA,9,80.5,2313
2024-09-14,1,0,5,Sinker,L,ball,walk,NA,NA,NA,NA,12,96.5,2146
2024-09-14,1,0,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,97.4,2348
2024-09-14,1,0,3,Slider,L,ball,,NA,NA,NA,NA,13,78,2424
2024-09-14,1,0,2,Slider,L,ball,,NA,NA,NA,NA,13,80.3,2480
2024-09-14,1,0,1,4-Seam Fastball,L,swinging_strike,,NA,NA,NA,NA,12,98.3,2323
2024-09-13,5,1,2,Slider,R,hit_into_play,field_out,98.7,49,297,3,5,87.4,2362
2024-09-13,5,1,1,Cutter,R,foul,,61,44,163,NA,6,93.7,2403
2024-09-13,3,1,4,Split-Finger,R,swinging_strike,strikeout,NA,NA,NA,NA,13,85.9,1336
2024-09-13,3,1,3,Split-Finger,R,ball,,NA,NA,NA,NA,13,85.6,1370
2024-09-13,3,1,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,97,2278
2024-09-13,3,1,1,Curveball,R,foul,,111.6,24,371,NA,9,80.3,2200
2024-09-13,8,1,6,4-Seam Fastball,R,swinging_strike,strikeout,NA,NA,NA,NA,12,94.8,2420
2024-09-13,8,1,5,4-Seam Fastball,R,foul,,80.9,12,163,NA,2,93.8,2220
2024-09-13,8,1,4,Slider,R,ball,,NA,NA,NA,NA,14,86.7,2316
2024-09-13,8,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,94.3,2390
2024-09-13,8,1,2,Slider,R,ball,,NA,NA,NA,NA,13,84.9,2248
2024-09-13,1,0,4,Cutter,R,hit_into_play,field_out,95.8,39,340,3,6,94.1,2568
2024-09-13,8,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,94.8,2425
2024-09-13,1,0,3,Slider,R,ball,,NA,NA,NA,NA,14,90.4,2566
2024-09-13,1,0,2,Cutter,R,ball,,NA,NA,NA,NA,14,94.1,2478
2024-09-13,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,96,2275
2024-09-11,3,2,1,Sinker,L,hit_into_play,single,111.6,1,57,4,5,91.6,2212
2024-09-11,2,0,6,Sinker,L,ball,walk,NA,NA,NA,NA,14,93,2092
2024-09-11,2,0,5,Sinker,L,called_strike,,NA,NA,NA,NA,9,91.9,2218
2024-09-11,2,0,4,Curveball,L,ball,,NA,NA,NA,NA,13,77.9,2893
2024-09-11,2,0,3,Sinker,L,ball,,NA,NA,NA,NA,14,91.9,2209
2024-09-11,2,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,92.8,2379
2024-09-11,2,0,1,Curveball,L,foul,,65.9,-23,4,NA,8,76.4,2879
2024-09-11,7,2,2,Cutter,R,hit_into_play,field_out,87.2,29,326,3,14,90.6,2087
2024-09-11,7,2,1,Cutter,R,foul_tip,,NA,NA,NA,NA,2,89.9,2107
